148,4,-1,-3,-2,1,-2,-2,1,-4,-5,-3,1,-1,-1,3,-1,-1,1,-4,4,-4,0,-3,-3,0,-4,-5,-3,2,0,1,4,1,1,3,-1,-2,-1,4,1,1,-5,1,0,3,-2,-4,-3,1,-2,-2,1,-3,-4,-2,3,1,1,-5,2,1,4,-1,-2,-1,4,1,1,-5,1,0,2,-3,-4,-3,1,-2,-3,0,-4,-5,-3,2,-1,0,3,0,0,2,-2,-4,-3,2,-1,-1,2,-1,-2,0,-5,3,4,-2,-5,4,-3,3,2,3,-2,-4,-4,0,-4,-4,-2,4,2,3,-3,-5,-5,-2,4,3,-5,0,-2,-1,3,0,-1,2,-2,-4,-2,3,0,1,4,0,0,2,-3,-4,-3,1,-2,-2,1,-3,-4,-2,3,1,2,-4,2,2,-5,0,-1,0,-5,2,3,-4,2,2,4,-1,-3,-2,3,0,0,3,-2,-3,-1,4,2,3,-4,3,2,-5,1,-1,1,-5,2,3,-4,2,1,4,-1,-3,-2,2,-1,-1,2,-3,-4,-2,3,0,1,-5,1,1,3,-1,-3,-1,3,0,0,4,0,-1,1,-4,4,-5,-1,-4,-4,-1,4,3,-5,-1,-3,-2,1,-2,-3,-1,-5,3,4,-1,-4,-4,-1,-5,4,-4,1,-1,0,4,1,1,3,-1,-2,-1,4,1,2,-5,2,1,3,-1,-3,-2,2,-1,0,3,-1,-2,-1,4,2,3,-3,4,3,-4,1,0,2,-4,4,4,-3,4,3,-5,0,-1,
149,-5,0,-2,0,4,1,1,4,0,-1,1,-4,4,-5,-1,-4,-4,-1,-5,3,-5,0,-2,-1,2,-1,-1,1,-3,-4,-3,2,0,0,4,0,0,2,-2,-4,-3,2,-1,0,3,-1,-1,1,-4,4,-4,0,-3,-3,0,-4,-5,-2,3,1,2,-4,3,3,-4,1,0,2,-3,-5,-4,0,-4,-4,-1,-5,3,-5,0,-3,-2,1,-2,-2,0,-4,4,-4,0,-2,-2,1,-2,-3,-1,-5,3,4,-1,-4,-4,-1,-5,-5,-3,2,0,1,-5,2,2,-5,1,0,2,-3,-5,-4,0,-4,-4,-1,-5,4,-5,0,-2,-2,2,-1,-2,1,-3,-5,-3,1,-1,-1,3,-1,-2,1,-4,-5,-4,0,-2,-2,1,-3,-3,-1,4,2,3,-3,4,-5,-2,4,3,-5,0,-2,-1,2,-1,-1,2,-2,-3,-1,3,1,2,-4,2,2,-5,0,-1,0,-5,3,3,-3,3,3,-5,1,-1,0,-5,2,2,-4,2,1,4,-1,-3,-2,2,0,0,3,-1,-2,0,-5,3,4,-2,-5,-5,-2,4,3,-5,-1,-3,-2,2,-1,-2,1,-3,-5,-3,2,-1,0,4,0,0,2,-2,-4,-2,2,-1,0,3,0,-1,1,-3,-5,-4,0,-2,-2,1,-3,-4,-2,3,2,3,-3,4,4,-3,3,2,3,-2,-4,-3,1,-2,-2,0,-4,-5,-3,1,-1,0,3,0,-1,2,-2,-4,-2,2,0,0,4,0,-1,2,-3,-5,-3,1,
150,-4,2,0,2,-4,3,4,-3,4,3,-4,1,-1,1,-5,3,3,-3,3,2,-5,0,-1,0,-5,2,2,-4,2,2,4,0,-2,-1,4,1,2,-5,2,1,3,-1,-3,-1,3,1,1,4,1,0,3,-2,-3,-2,2,0,0,4,0,0,2,-3,-4,-3,2,-1,0,3,-1,-1,1,-3,-5,-3,1,-2,-1,2,-1,-2,1,-4,4,-4,0,-2,-2,2,-2,-2,0,-5,4,-5,0,-3,-2,1,-3,-3,-1,-5,3,-5,-1,-4,-3,0,-3,-4,-1,4,2,4,-2,-4,-4,0,-4,-5,-2,3,2,3,-2,-5,-5,-1,-5,-5,-3,3,1,2,-3,4,-5,-2,-5,4,-4,2,0,2,-4,4,4,-3,4,3,-4,1,0,1,-5,3,3,-3,3,3,-5,0,-1,0,-5,2,3,-4,2,2,4,0,-2,0,4,1,2,-5,2,1,4,-1,-3,-1,3,1,1,-5,1,1,3,-2,-3,-2,3,0,1,4,0,0,2,-2,-4,-2,2,-1,0,3,0,-1,2,-3,-5,-3,1,-1,-1,3,-1,-2,1,-4,-5,-4,1,-2,-2,2,-2,-2,0,-4,4,-5,0,-3,-2,1,-2,-3,-1,-5,3,-5,-1,-3,-3,0,-3,-4,-1,4,3,4,-2,-4,-4,0,-4,-4,-2,3,2,3,-2,-5,-4,-1,-5,-5,-3,3,1,3,-3,4,-5,-2,-5,4,-3,2,0,2,-4,4,4,-2,4,4,-4,1,0,1,-4,3,4,
151,-3,3,2,3,-2,-4,-3,0,-3,-3,0,-4,-5,-3,2,-1,0,4,1,1,4,1,0,2,-3,-5,-4,0,-3,-2,1,-3,-4,-1,4,2,4,-2,-4,-4,-1,-4,-5,-2,3,2,4,-2,-4,-4,0,-3,-4,-1,-5,3,-5,0,-2,-1,2,-1,-1,2,-2,-3,-1,4,2,3,-3,4,4,-3,3,2,-5,0,-2,-1,3,1,1,4,1,0,2,-2,-4,-2,2,-1,0,3,0,-1,2,-2,-4,-2,2,0,1,4,1,1,4,-1,-2,0,-5,3,4,-2,-5,4,-3,3,2,4,-1,-2,-1,3,0,0,3,-1,-2,1,-4,4,-5,0,-3,-3,1,-3,-3,-1,4,3,4,-1,-4,-3,1,-3,-3,-1,-5,4,-5,0,-2,-2,2,-1,-1,2,-3,-4,-2,3,1,2,-4,3,3,-4,2,1,3,-2,-4,-3,2,-1,-1,2,-2,-2,0,-5,4,-5,-1,-3,-3,1,-3,-4,-1,4,3,4,-1,-3,-3,1,-3,-3,0,-5,4,-4,1,-2,-1,3,0,0,3,-1,-2,-1,4,2,3,-3,4,-5,-2,4,3,-5,0,-2,-1,4,1,1,4,1,0,2,-2,-4,-2,2,-1,0,3,0,-1,2,-2,-4,-2,2,0,1,4,1,1,3,-1,-2,0,-5,2,3,-3,4,4,-3,3,2,4,-1,-3,-2,2,-1,-1,2,-1,-2,0,-5,3,-5,-1,-4,-3,0,-4,-4,-2,4,2,3,-2,-5,-4,-1,-4,
152,-1,-5,3,-5,0,-1,0,4,1,1,4,1,0,2,-2,-4,-2,2,0,0,4,1,0,3,-1,-2,0,-5,3,4,-2,-5,-5,-2,4,4,-4,1,0,1,-5,3,3,-3,4,3,-4,2,0,2,-3,-5,-4,0,-3,-3,0,-4,-5,-2,3,1,2,-3,4,-5,-2,-5,4,-3,3,1,3,-2,-4,-4,0,-3,-3,0,-4,-5,-3,3,1,2,-4,4,4,-2,4,3,-4,2,0,2,-4,4,-5,-1,-4,-4,-2,4,3,-4,1,-1,0,4,1,2,-5,1,1,3,-1,-3,-1,3,1,2,-5,2,2,-5,1,0,2,-3,-5,-4,0,-3,-3,1,-3,-4,-1,4,2,4,-2,-4,-3,0,-3,-3,-1,-5,4,-4,1,-1,0,4,1,1,4,1,0,2,-3,-4,-3,2,-1,0,3,0,0,2,-2,-3,-1,3,1,2,-4,3,3,-4,2,2,4,-1,-3,-1,3,1,1,4,1,1,3,-1,-3,-1,4,2,3,-3,3,3,-4,3,2,4,-1,-3,-2,3,0,0,4,0,0,2,-2,-4,-2,3,0,1,-5,2,2,-5,1,0,2,-3,-5,-4,0,-2,-2,1,-2,-3,-1,-5,3,-5,0,-3,-2,2,-2,-2,1,-3,-4,-2,3,1,2,-4,3,4,-3,3,2,-5,0,-1,0,-5,2,3,-3,3,3,-4,2,0,2,-3,-5,-4,0,-3,-3,1,-3,-4,-2,4,2,4,-2,-5,-4,0,-4,-4,-2,
153,0,-4,-5,-3,3,1,2,-3,-5,-5,-1,-5,-5,-2,4,3,-5,0,-2,-1,4,1,1,-5,1,1,3,-1,-2,0,-5,2,3,-2,-5,-5,-2,4,4,-4,1,0,2,-4,4,-5,-2,-5,-5,-2,4,3,-4,1,-1,1,-5,2,3,-3,3,3,-4,2,1,2,-3,-4,-3,1,-2,-2,2,-2,-2,0,-4,-5,-4,1,-1,0,4,1,1,4,0,0,2,-2,-4,-3,2,0,0,4,1,1,4,0,-1,1,-4,4,-4,0,-3,-2,2,-2,-2,0,-4,-5,-3,2,0,1,-5,2,3,-4,2,2,4,0,-2,0,-5,3,4,-3,4,-5,-2,4,3,-5,1,-1,0,-5,3,3,-3,4,3,-4,2,1,3,-2,-3,-2,2,0,0,3,0,0,2,-2,-3,-1,4,1,2,-3,4,4,-3,3,3,-5,1,-1,1,-4,3,4,-2,-5,-5,-2,4,3,-5,1,-1,1,-5,2,3,-3,3,3,-4,2,1,3,-2,-4,-3,1,-1,-1,2,-1,-1,1,-3,-5,-3,2,0,1,-5,2,2,-5,2,1,3,-1,-3,-1,3,1,2,-4,3,2,-5,2,1,3,-2,-4,-2,2,-1,0,4,0,0,3,-2,-3,-1,4,2,3,-2,-5,-5,-1,-5,4,-3,3,1,3,-2,-4,-3,0,-3,-2,1,-3,-4,-2,4,2,4,-2,-4,-3,0,-3,-3,0,-4,-5,-3,2,0,2,-4,4,4,-3,4,4,-4,2,1,
154,1,-3,-3,-1,-5,4,-5,0,-2,-1,3,0,1,4,0,0,2,-2,-3,-2,3,1,2,-4,4,4,-3,4,3,-4,1,0,2,-3,-5,-4,0,-3,-2,1,-3,-3,0,-5,4,-4,1,-1,0,4,2,2,-5,2,1,4,0,-1,1,-4,4,-5,-1,-4,-3,0,-3,-4,-1,-5,4,-4,1,-1,0,4,2,2,-4,2,2,-5,0,-1,1,-4,-5,-4,0,-2,-2,2,-2,-2,1,-3,-5,-2,3,1,2,-4,4,4,-2,-5,4,-3,3,2,4,-1,-2,-1,3,1,1,-5,2,1,4,0,-1,1,-3,-5,-4,1,-2,-1,2,-1,-1,2,-2,-3,-1,4,3,4,-2,-4,-3,0,-3,-3,0,-4,-5,-3,3,1,2,-3,4,-5,-1,-4,-4,-1,-5,4,-4,1,0,1,-4,3,4,-2,-5,-5,-2,4,3,-5,1,-1,1,-5,3,4,-3,4,4,-3,4,3,-5,1,-1,1,-5,3,4,-2,4,-5,-2,4,3,-5,1,-1,1,-4,3,4,-2,-5,-5,-2,-5,4,-4,2,0,2,-3,4,-5,-1,-4,-4,0,-4,-5,-2,3,2,3,-2,-4,-3,1,-2,-2,1,-2,-3,-1,-5,4,-5,0,-2,-1,3,0,0,4,0,-1,2,-3,-4,-2,3,1,2,-4,3,3,-4,3,2,-5,0,-1,1,-4,4,-5,-1,-4,-4,0,-4,-4,-2,4,3,4,-1,-3,-2,3,0,0,4,0,0,2,-2,-3,-1,3,
155,2,-1,-1,1,-3,-4,-2,3,2,3,-2,-5,-4,0,-3,-4,0,-4,-5,-3,3,1,3,-2,-4,-3,1,-2,-2,2,-2,-2,0,-4,-5,-3,2,0,2,-4,3,4,-2,-5,4,-3,3,3,-5,0,-1,0,-5,3,4,-2,-5,-5,-2,-5,4,-3,2,1,3,-2,-4,-3,2,-1,-1,3,0,-1,2,-2,-3,0,-5,3,-5,-1,-3,-2,2,-1,-1,2,-2,-2,0,-4,4,-4,1,-1,0,4,1,2,-5,2,2,4,0,-1,1,-4,-5,-4,1,-2,-1,3,0,-1,3,-1,-2,0,-4,4,-4,1,-1,0,4,1,1,-5,1,1,3,-1,-2,0,-5,3,-5,-1,-4,-3,1,-2,-3,0,-4,-4,-2,3,2,3,-2,-4,-3,1,-2,-2,1,-2,-3,0,-5,4,-4,1,-1,0,-5,2,2,-4,3,2,-5,1,0,3,-2,-4,-2,2,0,1,-5,2,2,-5,1,1,3,-1,-3,-1,4,2,3,-3,4,-5,-2,-5,-5,-3,3,2,4,-1,-2,-1,4,1,2,-4,3,2,-4,2,1,3,-1,-3,-1,4,2,3,-3,4,4,-2,4,4,-4,2,1,3,-2,-4,-2,2,-1,0,4,1,0,3,-1,-1,1,-4,-5,-4,1,-1,0,4,1,1,4,1,0,3,-2,-3,-1,4,2,3,-2,-5,-5,-1,-4,-5,-2,4,3,-4,1,-1,1,-5,3,4,-2,-5,-5,-2,4,4,-4,2,0,2,-3,-5,-4,
156,3,0,0,3,-1,-1,1,-3,-5,-3,2,0,1,-5,3,3,-3,4,3,-4,2,2,4,-1,-2,0,-5,2,4,-2,-5,-5,-1,-4,-5,-2,4,3,-4,1,-1,1,-4,4,-5,-1,-4,-4,0,-4,-4,-1,-5,4,-4,1,0,1,-4,4,4,-1,-4,-4,-1,-4,-5,-2,4,3,-5,0,-1,0,-5,2,3,-3,4,4,-3,4,3,-4,2,1,3,-2,-4,-2,2,0,0,4,1,1,4,1,0,3,-2,-3,-1,4,2,4,-2,-4,-4,0,-3,-3,0,-4,-4,-2,4,3,4,-1,-3,-1,3,0,1,-5,2,1,-5,1,0,2,-2,-3,-2,3,1,2,-3,4,4,-2,-5,-5,-2,4,3,-5,1,-1,1,-4,4,-5,-1,-4,-3,0,-3,-3,-1,-4,-5,-3,2,1,2,-3,-5,-4,0,-3,-2,1,-2,-3,0,-4,-5,-3,2,1,2,-3,-5,-4,0,-3,-3,1,-3,-3,-1,-5,4,-4,1,0,1,-4,3,4,-2,-5,-5,-1,-5,-5,-3,3,2,4,-1,-3,-1,3,1,2,-5,2,2,-4,2,1,4,0,-1,0,-4,4,-5,-1,-3,-2,1,-2,-2,1,-2,-3,-1,-5,4,-4,1,-1,0,4,2,2,-4,3,3,-4,2,1,4,-1,-2,0,4,3,4,-2,-5,-4,-1,-4,-4,-1,-5,4,-3,2,1,2,-3,-5,-4,0,-3,-2,1,-2,-2,1,-3,-4,-2,4,2,4,-2,-4,-3,1,-2,
157,-5,2,2,-5,2,1,4,0,-1,1,-4,-5,-4,1,-1,0,4,1,2,-5,2,2,-5,1,0,3,-2,-3,-1,4,2,3,-3,-5,-4,-1,-4,-4,0,-4,-4,-2,4,3,-5,0,-2,0,-5,2,3,-3,4,-5,-2,-5,-5,-3,3,3,-5,0,-1,1,-4,4,-5,-1,-4,-3,1,-3,-3,1,-3,-4,-1,4,3,-5,0,-1,0,4,2,3,-3,4,4,-2,4,4,-4,2,1,4,-1,-3,-1,4,2,3,-3,4,-5,-2,-5,-5,-2,4,3,-4,1,0,2,-3,-5,-4,1,-2,-1,3,0,0,3,0,-1,2,-2,-3,-1,4,2,4,-1,-4,-3,1,-1,-1,3,-1,-1,2,-2,-3,-1,-5,4,-5,0,-2,-1,4,1,2,-4,2,2,-4,2,1,4,0,-1,1,-4,4,-5,0,-2,-2,2,0,0,3,0,-1,2,-2,-3,0,-5,3,-5,0,-2,-1,3,1,1,-5,1,1,4,1,0,2,-2,-3,-1,4,2,3,-2,-5,-4,0,-3,-3,0,-3,-4,-1,-5,4,-4,1,0,1,-4,4,-5,-1,-4,-3,0,-3,-3,0,-4,-5,-3,3,2,3,-2,-4,-2,2,0,0,4,1,1,4,0,0,3,-2,-3,-1,4,3,4,-1,-3,-3,1,-1,-1,2,-1,-1,2,-2,-3,-1,4,3,-5,-1,-3,-1,3,0,1,4,1,1,4,1,0,2,-2,-3,-1,4,2,4,-2,-4,-4,0,-3,-2,1,
158,-4,3,4,-3,4,4,-3,3,3,-5,1,0,2,-3,-5,-3,1,-1,0,4,2,2,-4,3,3,-4,2,1,4,0,-1,1,-4,4,-4,1,-2,-1,4,1,2,-5,2,2,-5,1,1,4,-1,-2,0,-4,4,-4,0,-2,-1,4,1,2,-5,2,2,-5,2,1,4,0,-1,1,-4,-5,-4,1,-1,0,4,2,2,-4,3,3,-4,3,2,-5,1,0,2,-2,-4,-2,3,1,2,-4,3,4,-2,-5,-5,-2,-5,4,-3,3,2,4,0,-2,0,-5,3,4,-2,-4,-4,0,-3,-3,1,-3,-3,0,-4,-5,-3,2,1,3,-2,-4,-3,1,-1,0,3,0,1,4,1,0,3,-1,-2,0,-4,-5,-4,1,-1,1,-5,3,3,-3,4,-5,-2,-5,4,-3,3,2,-5,0,-1,1,-4,4,-5,0,-3,-2,2,-1,-1,3,-1,-1,2,-2,-3,0,-5,4,-4,1,-1,1,-5,3,4,-2,-5,-5,-2,-5,-5,-2,4,3,-4,1,0,2,-3,-5,-3,1,-1,0,4,1,1,-5,1,1,4,0,0,2,-2,-3,-1,4,2,3,-2,-4,-3,1,-2,-2,2,-1,-2,1,-2,-3,0,-5,4,-4,1,-1,1,-4,3,4,-2,-4,-4,0,-4,-4,-1,-4,-5,-2,3,2,4,-1,-2,-1,4,2,3,-3,4,-5,-2,-5,-5,-2,4,4,-4,2,1,3,-2,-3,-2,3,1,2,-4,4,4,-2,-5,-5,-2,4,3,
159,-3,-5,-5,-1,-4,-4,0,-4,-4,-1,-5,-5,-3,3,2,4,-1,-3,-1,3,1,2,-3,4,-5,-1,-4,-4,-1,-4,-5,-2,4,4,-4,2,1,3,-2,-4,-2,2,0,1,-5,3,3,-3,4,4,-2,4,4,-3,3,2,4,0,-1,1,-4,4,-4,0,-2,-1,3,1,1,-5,2,2,-5,2,1,4,0,-1,2,-3,-4,-2,3,1,3,-3,-5,-4,0,-2,-2,2,-1,-1,2,-2,-2,1,-3,-4,-2,4,2,4,-1,-3,-1,3,1,2,-4,4,4,-2,-5,-5,-2,4,4,-4,2,1,4,-1,-2,0,-5,3,4,-1,-4,-3,1,-1,-1,3,0,0,3,-1,-1,1,-3,-4,-2,4,2,4,-1,-3,-1,3,1,2,-4,3,3,-3,4,4,-3,3,3,-5,1,0,2,-2,-4,-2,3,1,2,-3,4,-5,-1,-4,-3,0,-3,-3,0,-4,-4,-2,4,3,-5,1,-1,1,-4,4,-5,-1,-3,-2,2,-1,-1,3,-1,-1,2,-2,-2,0,-4,-5,-3,3,1,3,-2,-4,-3,1,-1,-1,3,0,1,4,1,1,4,0,-1,2,-3,-4,-2,4,2,4,-1,-3,-2,2,0,0,4,1,1,-5,1,1,4,0,0,2,-2,-3,-1,4,2,4,-1,-3,-2,2,0,0,4,1,1,-5,1,1,4,0,-1,2,-3,-4,-2,3,2,3,-2,-4,-3,1,-1,-1,3,0,0,4,0,0,3,-1,-2,0,-4,
160,-2,-4,-3,1,-2,-1,3,0,0,3,0,-1,2,-2,-2,0,-4,-5,-3,2,1,3,-2,-4,-3,2,-1,0,4,2,2,-4,3,3,-4,3,3,-4,2,1,4,-1,-2,0,-4,4,-4,1,-1,0,-5,3,3,-2,-5,-5,-1,-4,-4,0,-4,-4,-1,-5,4,-3,3,1,4,-1,-3,-1,4,2,4,-2,-4,-3,1,-2,-1,2,-1,0,3,-1,-1,2,-2,-2,0,-4,-5,-3,2,1,2,-3,-5,-3,1,-1,0,4,1,2,-4,3,3,-4,3,2,-5,1,1,3,-1,-2,0,-5,4,-4,1,-1,0,-5,2,3,-3,-5,-5,-1,-4,-4,-1,-4,-4,-1,-5,4,-3,2,1,3,-1,-3,-1,4,2,3,-2,-4,-4,1,-2,-2,2,-1,-1,3,-1,-1,2,-2,-3,0,-4,4,-3,2,0,2,-3,-5,-3,1,-1,0,4,1,2,-5,2,3,-4,2,2,-5,1,1,3,-1,-2,0,-5,4,-5,0,-2,0,4,2,3,-3,4,-5,-1,-4,-4,-1,-4,-5,-2,4,4,-4,2,1,3,-2,-3,-1,4,2,3,-2,-5,-4,0,-2,-2,2,-1,-1,2,-1,-1,2,-2,-3,0,-5,4,-4,2,0,2,-3,-5,-4,1,-1,-1,4,1,1,-5,2,2,-4,2,2,-5,1,0,3,-1,-3,0,-5,3,-5,0,-2,0,4,2,3,-3,4,-5,-2,-5,-4,-1,-5,-5,-2,4,4,-4,2,1,3,-2,-3,-2,
161,0,-2,-1,3,1,2,-4,3,3,-3,4,4,-2,4,4,-3,3,3,-5,1,1,3,-2,-3,-1,-5,3,-5,0,-2,-1,4,1,2,-3,4,-5,-1,-4,-4,0,-4,-4,-1,-4,-4,-2,4,4,-4,2,1,3,-1,-3,-1,4,2,4,-1,-3,-2,2,0,1,-5,2,2,-4,3,3,-4,3,3,-4,2,2,4,0,-1,2,-3,-4,-2,3,2,3,-2,-4,-2,2,0,1,-5,2,3,-3,4,4,-2,-5,-5,-2,4,4,-3,3,2,4,0,-1,1,-3,-5,-3,2,0,2,-4,4,-4,0,-3,-2,2,0,0,4,1,1,4,1,0,3,0,-1,2,-2,-3,-1,-5,3,-5,0,-1,1,-5,3,-5,-1,-3,-2,2,0,0,4,1,1,-5,2,2,-5,1,1,4,0,-1,1,-3,-4,-2,3,2,4,-1,-3,-1,3,1,2,-3,4,-5,-1,-4,-3,0,-3,-3,1,-3,-3,0,-4,-5,-2,4,3,-5,1,0,2,-3,-5,-3,2,0,1,-5,3,4,-2,-4,-4,0,-3,-3,1,-3,-3,1,-3,-4,-1,-5,-5,-3,3,2,4,-1,-2,-1,4,3,4,-1,-3,-2,2,0,0,4,1,2,-4,2,2,-4,2,2,-5,1,1,3,-1,-2,0,-4,-5,-3,2,0,2,-3,-5,-4,0,-2,-1,3,0,1,-5,2,2,-4,2,2,-5,2,1,4,0,-1,2,-3,-4,-2,4,2,4,-1,-3,-2,3,1,
162,1,-1,0,-5,3,4,-2,-4,-3,1,-2,-1,3,0,0,4,1,1,4,0,0,3,-1,-1,2,-2,-3,-1,-5,4,-4,1,0,2,-3,-5,-3,2,0,1,-4,3,4,-1,-4,-3,1,-2,-1,2,-1,-1,3,0,-1,3,-1,-1,1,-2,-3,0,-5,4,-3,2,1,3,-2,-3,-1,4,2,3,-2,-4,-3,2,-1,0,4,2,2,-4,3,4,-3,4,4,-2,4,4,-3,3,3,-5,1,1,3,-1,-2,0,-5,4,-4,1,-1,1,-4,4,-5,0,-2,-1,3,1,2,-4,3,3,-3,4,4,-2,-5,-5,-2,4,4,-3,3,2,-5,1,0,2,-2,-3,-1,4,3,4,-1,-2,-1,4,2,3,-2,-5,-4,0,-2,-1,2,0,0,4,0,1,4,1,0,3,0,-1,2,-2,-3,0,-4,-5,-3,2,1,3,-2,-3,-2,3,1,3,-3,-5,-4,1,-2,-1,3,1,1,-5,2,2,-4,2,2,-4,2,2,-5,1,0,3,-1,-2,0,-4,-5,-3,2,1,3,-2,-4,-2,3,1,2,-4,4,-5,-1,-3,-2,2,-1,-1,3,0,0,3,0,0,3,-1,-1,2,-2,-3,0,-5,4,-3,2,1,3,-2,-3,-2,3,1,3,-2,-5,-3,1,-1,-1,4,1,2,-5,2,3,-4,3,3,-4,3,3,-4,2,1,4,0,-1,2,-3,-4,-2,4,2,4,-1,-2,-1,4,2,4,-2,-4,-3,1,-1,-1,3,
163,2,0,2,-3,-5,-3,1,-1,1,-5,3,4,-2,-4,-3,1,-2,-2,2,-1,0,3,0,0,4,0,0,4,0,0,3,-1,-2,1,-3,-4,-1,-5,4,-4,2,0,2,-2,-4,-2,3,2,3,-2,-4,-2,3,1,2,-4,4,-5,-1,-3,-3,1,-1,-1,3,0,0,4,1,1,4,1,1,4,0,0,3,-1,-1,1,-3,-4,-1,-5,4,-4,1,0,2,-2,-4,-2,3,1,3,-2,-4,-3,2,0,1,-5,3,4,-2,-4,-4,0,-2,-2,2,-1,-1,3,0,0,3,-1,-1,2,-1,-2,1,-3,-3,-1,-5,-5,-3,3,2,4,-1,-2,0,-5,4,-4,1,-1,1,-5,3,-5,-1,-3,-2,3,0,1,-5,3,4,-2,-5,-5,-1,-4,-4,0,-4,-4,0,-4,-4,-1,-5,-5,-2,4,3,-4,2,1,3,-1,-2,0,-4,4,-4,1,0,2,-3,-5,-4,1,-1,1,-5,3,4,-2,-4,-3,1,-2,-1,3,0,0,4,1,1,-5,1,1,-5,1,1,4,0,0,3,-1,-2,0,-4,-5,-2,3,2,4,0,-2,0,-4,4,-4,1,-1,0,-5,3,4,-1,-3,-2,2,0,0,4,2,2,-4,3,4,-3,4,4,-2,-5,-5,-2,4,4,-3,3,3,-5,1,1,3,-1,-2,0,-4,-5,-3,2,1,3,-2,-4,-2,3,1,3,-3,-5,-4,1,-1,0,4,1,2,-4,4,4,-2,-5,-5,-1,-4,-4,
164,3,2,4,-1,-3,-1,4,3,4,-1,-3,-1,3,1,3,-3,-5,-4,1,-2,-1,4,1,2,-4,3,4,-2,-5,-4,-1,-3,-3,0,-3,-2,1,-2,-2,1,-2,-3,1,-3,-3,0,-4,-5,-2,4,4,-4,2,1,4,0,-1,1,-3,-4,-2,3,2,4,-1,-2,0,-5,3,-5,0,-2,0,4,3,4,-1,-3,-2,2,0,1,-5,3,4,-2,-5,-4,0,-2,-2,2,-1,-1,3,0,0,4,1,1,4,1,1,4,0,0,3,0,-1,2,-2,-2,0,-4,-4,-2,4,3,-4,1,0,3,-2,-3,-1,4,3,-5,0,-1,0,-4,4,-5,0,-1,0,-5,3,4,-1,-4,-2,2,0,1,-5,2,3,-3,-5,-5,-1,-4,-3,1,-2,-2,2,-1,-1,2,-1,-1,2,-1,-1,2,-2,-2,1,-3,-3,-1,-4,-5,-2,4,3,-5,1,0,2,-2,-3,-1,4,3,-5,1,-1,1,-4,4,-4,1,-1,1,-4,4,-5,0,-2,-1,3,1,2,-3,4,-5,-1,-3,-3,1,-1,-1,3,0,1,4,1,2,-5,2,2,-5,2,2,-5,2,1,-5,1,0,3,0,-1,2,-2,-3,0,-5,-5,-3,3,2,4,-1,-2,0,-4,4,-4,1,0,2,-3,-5,-3,2,0,1,-4,4,-5,0,-2,-1,3,1,2,-4,4,4,-1,-4,-3,1,-2,-2,2,-1,-1,3,0,0,3,0,0,4,0,0,3,-1,-1,2,-2,
165,4,3,-5,1,0,2,-3,-4,-2,3,2,4,-1,-3,-1,4,2,4,-1,-3,-1,4,2,4,-2,-4,-2,2,0,2,-4,4,-5,0,-2,-1,3,1,2,-4,4,4,-1,-4,-3,1,-2,-1,3,0,1,-5,2,2,-4,3,4,-3,4,-5,-2,-5,-5,-1,-4,-4,-1,-4,-4,-1,-5,-5,-1,-5,-5,-2,4,4,-3,3,3,-4,2,1,4,0,0,2,-2,-2,0,-4,-5,-2,3,2,-5,1,0,2,-3,-4,-2,4,3,-5,0,-1,1,-4,-5,-3,2,0,2,-3,-5,-3,2,0,2,-3,-5,-3,1,-1,1,-5,3,-5,-1,-3,-2,3,1,2,-4,4,-5,-1,-3,-3,2,-1,0,4,1,2,-4,3,4,-2,-5,-5,-1,-4,-3,0,-3,-2,1,-2,-2,2,-1,-1,2,-1,-1,2,-2,-2,2,-2,-2,1,-3,-3,0,-4,-4,-1,-5,4,-3,3,3,-5,1,1,3,-1,-2,1,-4,-5,-2,4,3,-5,0,-1,1,-3,-4,-2,3,2,4,-1,-2,0,-5,3,-5,0,-2,0,-5,3,-5,0,-2,0,4,2,4,-2,-4,-2,2,0,1,-4,4,-5,-1,-3,-2,2,0,0,-5,2,3,-3,4,-5,-1,-4,-3,1,-2,-2,2,-1,0,3,0,1,4,1,1,-5,2,2,-5,2,2,-5,1,1,-5,1,1,4,0,0,3,-1,-1,2,-2,-3,0,-4,-4,-2,4,4,-4,2,1,4,-1,-2,1,
